Sortplan Id,L1 Office Name,L2 Office Name,Hub Level,Circel Name,From Pin,To Pin
1,Tirupathi NSH,Nellore ICH,L2,Andhra Pradesh Circle,524101,524421
1,Vijayawada NSH,Guntur ICH,L2,Andhra Pradesh Circle,522001,522004
1,Vijayawada NSH,Guntur ICH,L2,Andhra Pradesh Circle,522005,522005
1,Vijayawada NSH,Guntur ICH,L2,Andhra Pradesh Circle,522006,522008
1,Vijayawada NSH,Guntur ICH,L2,Andhra Pradesh Circle,522009,522999
1,Vijayawada NSH,Ongole ICH,L2,Andhra Pradesh Circle,523001,523003
1,Vijayawada NSH,Ongole ICH,L2,Andhra Pradesh Circle,523101,523999
1,Vijayawada NSH,Eluru ICH,L2,Andhra Pradesh Circle,534001,534001
1,Vijayawada NSH,Eluru ICH,L2,Andhra Pradesh Circle,534007,534007
1,Vijayawada NSH,Eluru ICH,L2,Andhra Pradesh Circle,534003,534003
1,Vijayawada NSH,Eluru ICH,L2,Andhra Pradesh Circle,534002,534002
1,Vijayawada NSH,Eluru ICH,L2,Andhra Pradesh Circle,534008,534475
1,Visakhapatnam NSH,Rajahmundry ICH,L2,Andhra Pradesh Circle,533101,533101
1,Visakhapatnam NSH,Rajahmundry ICH,L2,Andhra Pradesh Circle,533001,533007
1,Visakhapatnam NSH,Rajahmundry ICH,L2,Andhra Pradesh Circle,533016,533016
1,Visakhapatnam NSH,Rajahmundry ICH,L2,Andhra Pradesh Circle,533102,533577
1,Visakhapatnam NSH,Srikakulam ICH,L2,Andhra Pradesh Circle,532001,532005
1,Visakhapatnam NSH,Srikakulam ICH,L2,Andhra Pradesh Circle,532185,532187
1,Visakhapatnam NSH,Srikakulam ICH,L2,Andhra Pradesh Circle,532122,532168
1,Visakhapatnam NSH,Srikakulam ICH,L2,Andhra Pradesh Circle,532190,532484
1,Visakhapatnam NSH,Vizianagaram ICH,L2,Andhra Pradesh Circle,535001,535001
1,Visakhapatnam NSH,Vizianagaram ICH,L2,Andhra Pradesh Circle,535002,535003
1,Visakhapatnam NSH,Vizianagaram ICH,L2,Andhra Pradesh Circle,535004,535594
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,781001,781040
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,781101,781150
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,781171,781171
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,781301,781382
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,782401,782403
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,783101,783136
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,788818,788820
1,Guwahati NSH,Guwahati NSH,L1,Assam Circle,794000,794999
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785001,785001
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785004,785010
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785013,785015
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785101,785102
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785104,785108
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785110,785112
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785601,785603
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785609,785616
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785618,785619
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785621,785622
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785625,785626
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785630,785636
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785640,785640
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785661,785667
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785669,785674
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785688,785693
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785696,785701
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785720,785720
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786001,786012
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786101,786103
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786125,786183
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786184,786184
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786187,786192
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,786601,786692
1,Guwahati NSH,Dibrugarh ICH,L2,Assam Circle,787000,787999
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782101,782107
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782135,782144
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782425,782429
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782439,782442
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782445,782448
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782450,782450
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782460,782462
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782470,782470
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782480,782482
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782485,782486
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782490,782490
1,Guwahati NSH,NEW BONGAIGAON ICH,L2,Assam Circle,783301,783376
1,Guwahati NSH,NEW BONGAIGAON ICH,L2,Assam Circle,783380,783394
1,Guwahati NSH,Tezpur ICH,L2,Assam Circle,784001,784105
1,Guwahati NSH,Tezpur ICH,L2,Assam Circle,784110,784529
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788001,788015
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788025,788026
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788030,788031
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788098,788099
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788101,788104
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788106,788121
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788123,788123
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788126,788127
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788150,788152
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788155,788156
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788160,788166
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788168,788168
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788701,788702
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788709,788713
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788719,788720
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788722,788728
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788781,788781
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788801,788806
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788835,788931
1,Guwahati NSH,Tezpur ICH,L2,Assam Circle,790000,790999
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797001,797004
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797006,797006
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797099,797099
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797101,797101
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797103,797103
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797104,797111
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797112,797113
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797114,797114
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797115,797118
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,797119,797120
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,798601,798604
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,798607,798607
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,798611,798618
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,798620,798623
1,Guwahati NSH,Dimapur ICH,L2,Assam Circle,798625,798628
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791001,791001
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791002,791002
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791101,791101
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791102,791102
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791103,791103
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791104,791104
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791109,791109
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791110,791110
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791111,791111
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791112,791112
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791113,791113
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791114,791114
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791118,791118
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791119,791119
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791120,791120
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791121,791121
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791122,791122
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791123,791123
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,791125,791125
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,792051,792051
1,Guwahati NSH,Itanagar ICH,L2,North Eastern Circle,792061,792061
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785680,785687
1,Guwahati NSH,Jorhat ICH,L2,Assam Circle,785702,785705
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782120,782128
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782410,782413
1,Guwahati NSH,Nagaon ICH,L2,Assam Circle,782435,782436
1,Guwahati NSH,Silchar ICH,L2,Assam Circle,788733,788738
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793001,793009
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793010,793010
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793011,793012
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793014,793019
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793021,793022
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793101,793110
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793112,793116
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793119,793123
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793126,793126
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793150,793151
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793160,793161
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793200,793200
1,Guwahati NSH,Shillong ICH,L2,North Eastern Circle,793210,793210
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795001,795005
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795008,795008
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795010,795010
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795113,795113
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795140,795140
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795006,795006
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795011,795112
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795114,795139
1,Guwahati NSH,Imphal ICH,L2,North Eastern Circle,795141,795999
1,Guwahati NSH,Aizawl ICH,L2,North Eastern Circle,796001,796999
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799001,799010
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799011,799015
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799022,799022
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799035,799035
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799045,799045
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799046,799046
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799101,799105
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799113,799115
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799120,799120
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799125,799125
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799130,799132
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799141,799145
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799150,799150
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799153,799153
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799155,799157
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799210,799212
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799201,799205
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799207,799207
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799250,799254
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799256,799256
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799260,799264
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799269,799271
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799273,799273
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799275,799275
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799277,799281
1,Guwahati NSH,Agartala ICH,L2,North Eastern Circle,799284,799290
1,Patna NSH,Patna NSH,L1,Bihar Circle,800001,800032
1,Patna NSH,Patna NSH,L1,Bihar Circle,800033,801299
1,Patna NSH,Patna NSH,L1,Bihar Circle,802000,802131
1,Patna NSH,Patna NSH,L1,Bihar Circle,802133,802199
1,Patna NSH,Patna NSH,L1,Bihar Circle,802200,802210
1,Patna NSH,Patna NSH,L1,Bihar Circle,802222,802223
1,Patna NSH,Patna NSH,L1,Bihar Circle,802237,802237
1,Patna NSH,Patna NSH,L1,Bihar Circle,802300,802399
1,Patna NSH,Patna NSH,L1,Bihar Circle,804401,804406
1,Patna NSH,Patna NSH,L1,Bihar Circle,804408,804499
1,Patna NSH,Patna NSH,L1,Bihar Circle,801301,801308
1,Patna NSH,Patna NSH,L1,Bihar Circle,803110,803121
1,Patna NSH,Patna NSH,L1,Bihar Circle,803216,803216
1,Patna NSH,Patna NSH,L1,Bihar Circle,844101,844111
1,Patna NSH,Patna NSH,L1,Bihar Circle,844113,844119
1,Patna NSH,Patna NSH,L1,Bihar Circle,844121,844126
1,Patna NSH,Patna NSH,L1,Bihar Circle,844128,844999
1,Patna NSH,Kiul ICH,L2,Bihar Circle,803109,803109
1,Patna NSH,Kiul ICH,L2,Bihar Circle,805101,805112
1,Patna NSH,Kiul ICH,L2,Bihar Circle,805121,805131
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811101,811107
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811112,811112
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811201,811202
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811211,811214
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811301,811305
1,Patna NSH,Kiul ICH,L2,Bihar Circle,811307,811317
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,812001,812007
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,813101,813110
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,813201,813207
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,813209,813214
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,813221,813222
1,Patna NSH,Bhagalpur ICH,L2,Bihar Circle,814131,814131
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841101,841101
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841201,841228
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841231,841245
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841286,841287
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841301,841302
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841305,841305
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841311,841313
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841316,841316
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841401,841428
1,Patna NSH,Chhapra ICH,L2,Bihar Circle,841434,841443
