Sortplan Id,L1 Office Name,L2 Office Name,Hub Level,Circel Name,From Pin,To Pin
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140600,140602
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140605,140699
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140700,140799
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140701,140701
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140702,140702
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,140802,140802
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,141411,141411
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,141801,141801
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142001,142001
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142002,142003
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142011,142011
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142037,142040
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142041,142044
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142045,142045
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142046,142046
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142047,142047
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142048,142049
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142050,142050
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142052,142052
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142053,142057
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142058,142058
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,142060,142060
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147000,147299
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147001,147001
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147002,147002
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147003,147003
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147004,147004
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147005,147005
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147006,147006
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147007,147007
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147021,147021
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147102,147102
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147103,147103
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147104,147104
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147105,147105
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147111,147111
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147201,147201
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147202,147202
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147203,147203
25550,Chandigarh NSH,Patiala ICH,L2,Punjab Circle,147301,147301
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151001,151005
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151007,151007
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151101,151106
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151108,151108
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151111,151111
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151201,151212
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151213,151213
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151214,151214
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151215,151215
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151301,151302
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151401,151401
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151501,151510
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,151511,151511
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,152001,152005
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,152020,152024
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152025,152026
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,152028,152028
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152031,152032
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,152033,152033
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152101,152101
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152107,152107
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152112,152115
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152116,152118
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152121,152122
25550,Ludhiana NSH,Ferozepur ICH,L2,Punjab Circle,152123,152124
25550,Ludhiana NSH,Bathinda ICH,L2,Punjab Circle,152128,152132
25550,Shimla NSH,Rampur Bsr ICH,L2,Himachal Pradesh Circle,172001,172001
25550,Shimla NSH,Rampur Bsr ICH,L2,Himachal Pradesh Circle,172002,172002
25550,Shimla NSH,Rampur Bsr ICH,L2,Himachal Pradesh Circle,172201,172201
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173102,173102
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173104,173104
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173201,173202
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173204,173211
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173212,173212
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173213,173215
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173217,173218
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173220,173223
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173225,173225
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173229,173230
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,173233,173236
25550,Ambala NSH,ICH KALKA,L2,Himachal Pradesh Circle,174101,174103
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,174304,174305
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,174309,174309
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,174311,174312
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,174405,174405
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,174505,174505
25550,Ambala NSH,IC HUB MANDI,L2,Himachal Pradesh Circle,175001,175001
25550,Ambala NSH,IC HUB MANDI,L2,Himachal Pradesh Circle,175002,175199
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177118,177119
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177201,177213
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177219,177220
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177301,177301
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177401,177401
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177501,177501
25550,Pathankot NSH,HAMIRPUR(HP) ICH,L2,Himachal Pradesh Circle,177601,177601
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202001,202002
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202116,202116
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202121,202143
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202145,202145
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202146,202146
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202150,202150
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202155,202155
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202165,202165
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202170,202170
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,202280,202282
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,204101,204102
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,204211,204216
25550,Agra NSH,Aligarh ICH,L2,Uttar Pradesh Circle,204217,204217
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205001,205001
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205119,205119
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205121,205121
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205126,205126
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205130,205130
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205135,205135
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205141,205142
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205145,205145
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205147,205147
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205151,205151
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205247,205247
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205261,205265
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205267,205268
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205301,205301
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205302,205302
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,205303,205304
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,205609,205609
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206001,206003
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206120,206131
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206151,206151
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206241,206251
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206252,206253
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206255,206255
25550,Kanpur NSH,Etawah ICH,L2,Uttar Pradesh Circle,206301,206303
25550,Bareilly ICH,Kasganj Rms ICH,L2,Uttar Pradesh Circle,207001,207003
25550,Bareilly ICH,Kasganj Rms ICH,L2,Uttar Pradesh Circle,207120,207125
25550,Bareilly ICH,Kasganj Rms ICH,L2,Uttar Pradesh Circle,207241,207250
25550,Bareilly ICH,Kasganj Rms ICH,L2,Uttar Pradesh Circle,207301,207302
25550,Bareilly ICH,Kasganj Rms ICH,L2,Uttar Pradesh Circle,207401,207403
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209501,209505
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209601,209602
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209621,209622
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209625,209625
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209651,209652
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209715,209715
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209720,209729
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209731,209736
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209738,209739
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209743,209743
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209745,209745
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209747,209747
25550,Kanpur NSH,Farrukhabad ICH,L2,Uttar Pradesh Circle,209749,209749
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210001,210001
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210120,210122
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210123,210123
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210125,210126
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210128,210129
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210201,210203
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210204,210209
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210301,210301
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210341,210341
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210421,210433
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210501,210502
25550,Kanpur NSH,Banda ICH,L2,Uttar Pradesh Circle,210504,210507
25550,Varanasi NSH,Mau ICH,L2,Uttar Pradesh Circle,221601,221603
25550,Varanasi NSH,Mau ICH,L2,Uttar Pradesh Circle,221701,221718
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222001,222002
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222003,222003
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222101,222101
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222105,222105
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222109,222109
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222125,222129
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222131,222133
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222135,222139
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222141,222146
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222148,222149
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222161,222162
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222165,222165
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222170,222170
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222175,222175
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222180,222181
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,222201,222204
25550,Varanasi NSH,Jaunpur ICH,L2,Uttar Pradesh Circle,223101,223105
25550,Varanasi NSH,Mau ICH,L2,Uttar Pradesh Circle,223221,223227
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224001,224001
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224116,224123
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224125,224127
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224129,224129
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224132,224133
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224135,224135
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224137,224139
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224141,224141
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224143,224143
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224145,224147
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224149,224149
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224151,224153
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224155,224155
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224157,224159
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224161,224161
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224164,224164
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224168,224168
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224171,224172
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224176,224176
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224181,224183
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224186,224186
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224188,224190
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224195,224195
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224201,224210
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224225,224225
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224227,224232
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224234,224235
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224238,224238
25550,Lucknow NSH,Ayodhya ICH,L2,Uttar Pradesh Circle,224284,224284
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229001,229001
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229010,229010
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229103,229103
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229120,229120
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229121,229130
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229135,229135
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229201,229210
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229211,229212
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229215,229216
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229301,229311
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229316,229316
25550,Lucknow NSH,Raebareli ICH,L2,Uttar Pradesh Circle,229801,229802
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231001,231001
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231205,231213
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231215,231226
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231301,231307
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231309,231309
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231311,231314
25550,Prayagraj NSH,Mirzapur ICH,L2,Uttar Pradesh Circle,231501,231501
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,241001,241001
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,241121,241127
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,241201,241204
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,241301,241305
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,241401,241407
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242001,242001
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242042,242042
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242123,242123
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242127,242127
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242220,242221
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242223,242223
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242226,242226
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242301,242301
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242303,242303
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242305,242307
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242401,242401
25550,Bareilly ICH,Shahjahanpur ICH,L2,Uttar Pradesh Circle,242405,242407
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,245206,245206
25550,Dehradun NSH,Pauri ICH,L2,Uttarakhand Circle,246001,246285
25550,Dehradun NSH,Rudraprayag ICH,L2,Uttarakhand Circle,246141,246141
25550,Dehradun NSH,Rudraprayag ICH,L2,Uttarakhand Circle,246171,246171
25550,Dehradun NSH,Rudraprayag ICH,L2,Uttarakhand Circle,246401,246495
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246701,246701
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246721,246729
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246731,246737
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246745,246747
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246749,246749
25550,Saharanpur ICH,Najibabad ICH,L2,Uttar Pradesh Circle,246761,246764
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,247656,247656
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,247661,247661
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,247663,247663
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,247664,247668
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,247670,247671
25550,Saharanpur ICH,Muzaffarnagar ICH,L2,Uttar Pradesh Circle,247771,247778
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249001,249001
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249121,249126
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249128,249128
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249130,249132
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249135,249135
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249137,249137
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249141,249141
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249145,249146
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249148,249148
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249151,249152
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249155,249155
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249161,249161
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249165,249165
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249171,249171
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249175,249175
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249180,249181
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249185,249186
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249192,249196
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249199,249199
25550,Dehradun NSH,Pauri ICH,L2,Uttarakhand Circle,249301,249306
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249401,249405
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249407,249408
25550,Dehradun NSH,Haridwar ICH,L2,Uttarakhand Circle,249410,249411
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250001,250005
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250101,250101
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250103,250104
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250106,250106
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250110,250110
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250205,250205
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250221,250223
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250341,250342
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250344,250345
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250401,250402
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250404,250404
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250406,250406
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250501,250502
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250601,250601
25550,Ghaziabad NSH,Meerut Cantt RMS ICH,L2,Uttar Pradesh Circle,250606,250606
