Sortplan Id,L1 Office Name,L2 Office Name,Hub Level,Circel Name,From Pin,To Pin
7,Rajkot PH,Rajkot PH,L1,Gujarat Circle,363660,363670
7,Surat PH,Surat PH,L1,Gujarat Circle,395000,395999
7,Surat PH,Surat PH,L1,Gujarat Circle,396510,396510
7,Surat PH,Surat PH,L1,Gujarat Circle,394101,394114
7,Surat PH,Surat PH,L1,Gujarat Circle,394117,394799
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,389000,389999
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,390000,390999
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,388700,388799
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,392300,392399
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,388270,388270
7,Vadodara PH,Vadodara PH,L1,Gujarat Circle,391100,391799
7,Ambala PH,Ambala PH,L1,Haryana Circle,173000,173999
7,Ambala PH,Ambala PH,L1,Haryana Circle,174000,174099
7,Ambala PH,Ambala PH,L1,Haryana Circle,174100,174199
7,Ambala PH,Ambala PH,L1,Haryana Circle,171102,171102
7,Ambala PH,Ambala PH,L1,Haryana Circle,174201,174201
7,Ambala PH,Ambala PH,L1,Haryana Circle,174310,174310
7,Ambala PH,Ambala PH,L1,Haryana Circle,133000,135999
7,Ambala PH,Ambala PH,L1,Haryana Circle,174101,174102
7,Gurgaon PH,Gurgaon PH,L1,Haryana Circle,122001,123999
7,Rohtak PH,Rohtak PH,L1,Haryana Circle,124000,124999
7,Rohtak PH,Rohtak PH,L1,Haryana Circle,126101,127999
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,174500,174599
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,176600,176699
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,174503,174503
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,174301,174302
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,174306,174308
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,174314,174321
7,Pathankot PH,Pathankot PH,L1,Himachal Pradesh Circle,176000,176599
7,NPH Parwanoo,NPH Parwanoo,L1,Himachal Pradesh Circle,171001,172999
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194106,194106
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194107,194107
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194109,194109
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194401,194401
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194101,194104
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194201,194202
7,PH Leh,PH Leh,L1,Jammu and Kashmir Circle,194301,194303
7,Jammu PH,Jammu PH,L1,Jammu and Kashmir Circle,180000,185999
7,Srinagar PH,Srinagar PH,L1,Jammu and Kashmir Circle,194105,194105
7,Srinagar PH,Srinagar PH,L1,Jammu and Kashmir Circle,190000,193999
7,Jamshedpur PH,Jamshedpur PH,L1,Jharkhand Circle,831000,833999
7,Ranchi PH,Ranchi PH,L1,Jharkhand Circle,822101,822134
7,Ranchi PH,Ranchi PH,L1,Jharkhand Circle,825101,825421
7,Ranchi PH,Ranchi PH,L1,Jharkhand Circle,829101,829301
7,Ranchi PH,Ranchi PH,L1,Jharkhand Circle,834001,834014
7,Ranchi PH,Ranchi PH,L1,Jharkhand Circle,835101,835325
7,L1 PH B.Deoghar,L1 PH B.Deoghar,L1,Jharkhand Circle,813208,813208
7,L1 PH B.Deoghar,L1 PH B.Deoghar,L1,Jharkhand Circle,814101,814167
7,L1 PH B.Deoghar,L1 PH B.Deoghar,L1,Jharkhand Circle,815351,815359
7,L1 PH B.Deoghar,L1 PH B.Deoghar,L1,Jharkhand Circle,816101,816129
7,Bengaluru Parcel Hub,Bengaluru Parcel Hub,L1,Karnataka Circle,560000,563999
7,Hubballi PH,Hubballi PH,L1,Karnataka Circle,580000,582999
7,Belagavi PH,Belagavi PH,L1,Karnataka Circle,590000,591999
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577228,577228
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,573101,573220
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577101,577182
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577201,577245
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577301,577302
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577401,577453
7,Arsikere PH,Arsikere PH,L1,Karnataka Circle,577547,577550
7,Mangaluru PH,Mangaluru PH,L1,Karnataka Circle,574000,576999
7,Mysuru PH,Mysuru PH,L1,Karnataka Circle,570000,571999
7,Kochi PH,Kochi PH,L1,Kerala Circle,685000,685999
7,Kochi PH,Kochi PH,L1,Kerala Circle,688000,688999
7,Kochi PH,Kochi PH,L1,Kerala Circle,682000,683999
7,Kochi PH,Kochi PH,L1,Kerala Circle,686661,686691
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,680000,680999
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679313,679313
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679330,679330
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679332,679332
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679357,679357
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679505,679505
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679523,679523
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679591,679591
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679105,679106
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679121,679123
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679303,679309
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679321,679327
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679336,679341
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679531,679532
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679533,679536
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679551,679554
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679561,679564
7,Thrissur PH,Thrissur PH,L1,Kerala Circle,679571,679587
7,Thiruvananthapuram PH,Thiruvananthapuram PH,L1,Kerala Circle,695000,695999
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,466000,466999
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,465223,465223
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,465227,465227
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,470113,470113
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,470124,470124
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,462000,464999
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,465116,465118
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,465333,465339
7,Bhopal PH,Bhopal PH,L1,Madhya Pradesh Circle,465661,465699
7,Gwalior PH,Gwalior PH,L1,Madhya Pradesh Circle,471000,477999
7,Jabalpur PH,Jabalpur PH,L1,Madhya Pradesh Circle,487000,487999
7,Jabalpur PH,Jabalpur PH,L1,Madhya Pradesh Circle,480000,480333
7,Jabalpur PH,Jabalpur PH,L1,Madhya Pradesh Circle,480335,480337
7,Jabalpur PH,Jabalpur PH,L1,Madhya Pradesh Circle,480339,482999
7,Jabalpur PH,Jabalpur PH,L1,Madhya Pradesh Circle,483222,483999
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,450000,455999
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456000,456220
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456222,456223
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456225,456312
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456314,456330
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456332,456775
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,456777,456999
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,465000,465115
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,465119,465222
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,465224,465226
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,465228,465332
7,Indore PH,Indore PH,L1,Madhya Pradesh Circle,465340,465660
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,403000,403999
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416703,416703
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416510,416525
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416528,416534
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416549,416550
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416601,416632
7,NPH Panaji,NPH Panaji,L1,Maharashtra Circle,416801,416813
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,401000,401999
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,402000,402999
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,421000,421999
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,400700,400799
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,400614,400614
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,400615,400615
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,415213,415213
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,400000,400199
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,400601,400612
7,Mumbai PH,Mumbai PH,L1,Maharashtra Circle,410100,410299
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,440000,440999
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,445000,445999
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,441000,441199
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,441201,441204
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,441300,441599
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,441600,441999
7,Nagpur PH,Nagpur PH,L1,Maharashtra Circle,442000,442399
7,Pune PH,Pune PH,L1,Maharashtra Circle,411000,411999
7,Pune PH,Pune PH,L1,Maharashtra Circle,413800,413899
7,Pune PH,Pune PH,L1,Maharashtra Circle,413110,413110
7,Pune PH,Pune PH,L1,Maharashtra Circle,413120,413120
7,Pune PH,Pune PH,L1,Maharashtra Circle,410300,412499
7,Pune PH,Pune PH,L1,Maharashtra Circle,413102,413106
7,Pune PH,Pune PH,L1,Maharashtra Circle,413114,413116
7,Pune PH,Pune PH,L1,Maharashtra Circle,413130,413133
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,413207,413207
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,413229,413229
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,413249,413249
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,431504,431504
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,431507,431507
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,414202,414208
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,423701,423703
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,431000,431299
7,Chhatrapati Sambhaji Nagar PH,Chhatrapati Sambhaji Nagar PH,L1,Maharashtra Circle,431501,431502
7,Imphal PH,Imphal PH,L1,North Eastern Circle,795000,795999
7,L1 Parcel Hub Aizawl,L1 Parcel Hub Aizawl,L1,North Eastern Circle,796000,796999
7,Dimapur PH,Dimapur PH,L1,North Eastern Circle,797001,797999
7,Dimapur PH,Dimapur PH,L1,North Eastern Circle,798601,798699
7,Agartala PH,Agartala PH,L1,North Eastern Circle,799001,799999
7,PH ITANAGAR,PH ITANAGAR,L1,North Eastern Circle,790000,790999
7,PH ITANAGAR,PH ITANAGAR,L1,North Eastern Circle,791000,791999
7,Shillong PH,Shillong PH,L1,North Eastern Circle,793001,793999
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,759000,759999
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,752100,752199
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,751000,753999
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,754000,754022
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,754025,754081
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,754083,754199
7,Bhubaneswar PH,Bhubaneswar PH,L1,Odisha Circle,754294,754295
7,Sambalpur PH,Sambalpur PH,L1,Odisha Circle,768000,770999
7,Berhampur PH,Berhampur PH,L1,Odisha Circle,765000,765999
7,Berhampur PH,Berhampur PH,L1,Odisha Circle,764062,764062
7,Berhampur PH,Berhampur PH,L1,Odisha Circle,760000,762999
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,160000,160999
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,140500,140599
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,140900,140999
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,140413,140413
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,144533,144533
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,140000,140399
7,Chandigarh PH,Chandigarh PH,L1,Punjab Circle,140603,140604
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,141000,141999
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,148000,148999
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,140800,140899
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,152028,152028
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,152033,152033
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,142001,142038
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,142039,142060
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,152001,152024
7,Ludhiana PH,Ludhiana PH,L1,Punjab Circle,152123,152124
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,146000,146999
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144200,144299
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144300,144399
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144400,144499
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144500,144599
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144000,144199
7,Jalandhar PH,Jalandhar PH,L1,Punjab Circle,144600,144899
7,Ajmer PH,Ajmer PH,L1,Rajasthan Circle,305001,305025
7,Ajmer PH,Ajmer PH,L1,Rajasthan Circle,305027,305920
7,Ajmer PH,Ajmer PH,L1,Rajasthan Circle,305922,305999
7,Ajmer PH,Ajmer PH,L1,Rajasthan Circle,311000,312999
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,302000,302999
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,304000,304999
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,322000,322999
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,303000,303199
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,303300,303999
7,Jaipur PH,Jaipur PH,L1,Rajasthan Circle,321608,321613
7,JODHPUR PH,JODHPUR PH,L1,Rajasthan Circle,342001,342901
7,JODHPUR PH,JODHPUR PH,L1,Rajasthan Circle,342903,342999
7,JODHPUR PH,JODHPUR PH,L1,Rajasthan Circle,344000,345999
7,Chennai PH,Chennai PH,L1,Tamilnadu Circle,600000,603999
7,Coimbatore PH,Coimbatore PH,L1,Tamilnadu Circle,641000,641599
7,Coimbatore PH,Coimbatore PH,L1,Tamilnadu Circle,642000,643999
7,Salem PH,Salem PH,L1,Tamilnadu Circle,637000,637999
7,Salem PH,Salem PH,L1,Tamilnadu Circle,636000,636699
7,Madurai PH,Madurai PH,L1,Tamilnadu Circle,623000,623999
7,Madurai PH,Madurai PH,L1,Tamilnadu Circle,625000,626999
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,639000,639999
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,614624,614624
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,614801,614801
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,614805,614805
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,612901,612905
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,614616,614622
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,614629,614630
7,Trichy PH,Trichy PH,L1,Tamilnadu Circle,620000,622999
7,Agra PH,Agra PH,L1,Uttar Pradesh Circle,205000,206999
7,Agra PH,Agra PH,L1,Uttar Pradesh Circle,281000,285999
7,Prayagraj PH,Prayagraj PH,L1,Uttar Pradesh Circle,211000,211999
7,Prayagraj PH,Prayagraj PH,L1,Uttar Pradesh Circle,212100,212599
7,Prayagraj PH,Prayagraj PH,L1,Uttar Pradesh Circle,229408,229413
7,Prayagraj PH,Prayagraj PH,L1,Uttar Pradesh Circle,230000,231999
7,Varanasi PH,Varanasi PH,L1,Uttar Pradesh Circle,231005,231005
7,Varanasi PH,Varanasi PH,L1,Uttar Pradesh Circle,221000,221499
7,Varanasi PH,Varanasi PH,L1,Uttar Pradesh Circle,232100,232399
7,Varanasi PH,Varanasi PH,L1,Uttar Pradesh Circle,232000,233999
7,Varanasi PH,Varanasi PH,L1,Uttar Pradesh Circle,275202,275205
7,Bareilly PH,Bareilly PH,L1,Uttar Pradesh Circle,262406,262406
7,Bareilly PH,Bareilly PH,L1,Uttar Pradesh Circle,207001,207999
7,Bareilly PH,Bareilly PH,L1,Uttar Pradesh Circle,242001,242999
7,Bareilly PH,Bareilly PH,L1,Uttar Pradesh Circle,243001,243999
7,Bareilly PH,Bareilly PH,L1,Uttar Pradesh Circle,262001,262305
7,Gorakhpur PH,Gorakhpur PH,L1,Uttar Pradesh Circle,272001,272999
7,Gorakhpur PH,Gorakhpur PH,L1,Uttar Pradesh Circle,273001,273999
7,Gorakhpur PH,Gorakhpur PH,L1,Uttar Pradesh Circle,274001,274999
7,Kanpur PH,Kanpur PH,L1,Uttar Pradesh Circle,208000,208999
7,Kanpur PH,Kanpur PH,L1,Uttar Pradesh Circle,210000,210999
7,Kanpur PH,Kanpur PH,L1,Uttar Pradesh Circle,209101,209999
7,Kanpur PH,Kanpur PH,L1,Uttar Pradesh Circle,212601,212665
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,228000,228999
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,241000,241999
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,222301,222303
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,225000,226999
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,227304,227999
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,229001,229407
7,Lucknow PH,Lucknow PH,L1,Uttar Pradesh Circle,229414,229999
7,Ghaziabad PH,Ghaziabad PH,L1,Uttar Pradesh Circle,201000,201999
7,Ghaziabad PH,Ghaziabad PH,L1,Uttar Pradesh Circle,203000,203999
7,Ghaziabad PH,Ghaziabad PH,L1,Uttar Pradesh Circle,245100,245999
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,263000,263999
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,262500,262599
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,244715,244715
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,244717,244717
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,262405,262405
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,244712,244713
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,262308,262311
7,Rudrapur PH,Rudrapur PH,L1,Uttarakhand Circle,262401,262402
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246141,246141
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246171,246171
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246174,246174
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246178,246178
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246401,246401
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246419,246419
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246431,246431
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246435,246435
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246453,246453
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246455,246455
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246469,246469
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246495,246495
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248011,248011
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248121,248121
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248140,248140
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248165,248165
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248171,248171
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248179,248179
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249126,249126
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249128,249128
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249141,249141
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249152,249152
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249161,249161
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249171,249171
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249196,249196
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249301,249301
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246421,246422
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246424,246429
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246439,246446
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246448,246449
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246471,246475
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246481,246483
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,246486,246488
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248001,248003
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248005,248009
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248012,248014
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248015,248018
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248122,248125
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248142,248143
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248145,248146
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248158,248159
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,248195,248199
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249135,249136
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249185,249186
7,Dehradun PH,Dehradun PH,L1,Uttarakhand Circle,249192,249194
7,Port Blair  PH,Port Blair  PH,L1,West Bengal Circle,744000,744999
7,Siliguri PH,Siliguri PH,L1,West Bengal Circle,733200,733999
7,Siliguri PH,Siliguri PH,L1,West Bengal Circle,734000,737999
7,KOLKATA PH,KOLKATA PH,L1,West Bengal Circle,700000,700999
7,2 CBPO PH,2 CBPO PH,L1,APS CIRCLE,909900,909999
7,Hyderabad PH,PH Karimnagar,L2,Telangana Circle,505000,505999
7,Hyderabad PH,PH Warangal,L2,Telangana Circle,504000,504999
7,Hyderabad PH,PH Nalgonda,L2,Telangana Circle,508000,508999
7,Hyderabad PH,PH Nizamabad,L2,Telangana Circle,503000,503999
7,Hyderabad PH,Kurnool PH,L2,Andhra Pradesh Circle,518000,518999
7,Hyderabad PH,Gulbarga PH,L2,Karnataka Circle,585000,585999
7,Hyderabad PH,Raichur PH,L2,Karnataka Circle,584000,584999
7,Tirupathi PH,Cuddapah PH,L2,Andhra Pradesh Circle,516000,516999
7,Tirupathi PH,Nellore PH,L2,Andhra Pradesh Circle,524000,524999
7,Vijayawada PH,Guntur PH,L2,Andhra Pradesh Circle,522000,522999
7,Vijayawada PH,Ongole PH,L2,Andhra Pradesh Circle,523000,523999
7,Vijayawada PH,Eluru PH,L2,Andhra Pradesh Circle,534000,534999
7,Vijayawada PH,Rajamundry PH,L2,Andhra Pradesh Circle,533000,533999
7,Visakhapatnam PH,Srikakulam Road  PH,L2,Andhra Pradesh Circle,532000,532999
